jurisdiction,permit_number,application_date,issue_date,expiration_date,status,address,city,state,zip_code,parcel_number,permit_type,permit_subtype,work_description,project_value,square_footage,contractor_name,contractor_company,applicant_name,owner_name,business_name,architect,engineer,source_record_url,source_dataset_url,date_collected
City of Lakeland,BLD26-03870,2026-06-30,,,,1220 EASTON DR,LAKELAND,FL,33803,112480,Permit,Building Residential,Window Replacement SIZE FOR SIZE,16000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03873,2026-06-30,,,,2641 HANDLEY BLVD,LAKELAND,FL,33803,112553,Permit,Roof,5SQ MODIFIED BITUMEN FLAT REROOF + 10FT X 10FT SHINGLE REPAIR,12575.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03886,2026-07-01,,,,3966 WHISTLEWOOD CIR,LAKELAND,FL,33811,154783,Permit,Building Residential,PP REVS & INSP - Replace 7 Windows size for size,7740.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03888,2026-07-01,,,,5201 GATEWAY BLVD # 36-40,LAKELAND,FL,33811,218025,Permit,Building Commercial,Interior Tenant Improvements,25000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03889,2026-07-01,,,,117 PALMOLA ST,LAKELAND,FL,33803,223655,Permit,Mechanical,PP INSP - HVAC CHANGE OUT,14855.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03892,2026-07-01,,,,2020 HALLMARK CT,LAKELAND,FL,33803,27696,Permit,Building Residential,WINDOW REPLACEMENT,10045.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03893,2026-07-01,,,,1117 SANDPIPER CT,LAKELAND,FL,33813,89347,Permit,Building Residential,Replace garage door,2400.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03894,2026-07-01,,,,3342 HIGHLAND FAIRWAYS BLVD,LAKELAND,FL,33810,98700,Permit,Building Residential,change out windows,4000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03900,2026-07-01,,,,510 YOUNG PL,LAKELAND,FL,33803,75529,Permit,Roof,PP INS ONLY Tabales - Reroof,9449.0,,,,KELLY ROOFING & INTEGRITY ROOFING AND GUTTERS (CCC1337524),,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03903,2026-07-01,,,,648 11TH ST W,LAKELAND,FL,33805,116310,Permit,Roof,PP INSP - Othera Richardson Flat Reroof,20000.0,,,,AMERICHOICE CONSTRUCTION GROUP LLC (CCC1330612),,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03904,2026-07-02,,,,517 GARDEN DR S,LAKELAND,FL,33813,24122,Permit,Electrical,RISER REPAIR,400.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03907,2026-07-02,,,,870 PROVIDENCE RESERVE LOOP # 108,LAKELAND,FL,33805,130310,Permit,Plumbing,Water Heater Replacement,955.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03912,2026-07-02,,,,200 LAKE MORTON DR # 300,LAKELAND,FL,33801,36723,Permit,Electrical,install 6 data locations,1000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03915,2026-07-02,,,,115 EMMA ST,LAKELAND,FL,33815,114687,Permit,Building Residential,Residential Remodel (115 Only),17629.0,,,,ALL YOU NEED SERVICES LLC (CBC1265958),,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03916,2026-07-02,,,,2835 FLORIDA AVE S,LAKELAND,FL,33803,85542,Permit,Mechanical,15 TON AC EQUAL CHANGE OUT,33510.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03920,2026-07-02,,,,1220 MAPLE ST,LAKELAND,FL,33810,42003,Permit,Roof,Reroof,37088.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03928,2026-07-03,,,,576 LAKE MYSTIC LN,Lakeland,FL,33813,155133,Permit,Building Residential,"Ad can lighting in kitchen, move range to new location",20000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03932,2026-07-03,,,,4882 DEERWOOD DR,LAKELAND,FL,33810,157141,Permit,Mechanical,Change out A/C & D/W,6845.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03933,2026-07-03,,,,225 EDGEWOOD DR E # 53,LAKELAND,FL,33803,86563,Permit,Mechanical,Change Out 2 Ton A/C System,1615.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03937,2026-07-03,,,,760 CENTRAL PARKE CIR # 302,LAKELAND,FL,33805,137923,Permit,Mechanical,2.5 Ton Equal Change Out,1475.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03938,2026-07-03,,,,1830 GRAND BAY CIR # 105,LAKELAND,FL,33810,164303,Permit,Mechanical,HVAC system change out like for like.,4000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03941,2026-07-04,,,,1304 MAYFLOWER DR,LAKELAND,FL,33810,43243,Permit,Building Residential,Sheds,600.0,,,,Melanie Fox,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03942,2026-07-05,,,,1318 EDGEWATER BEACH DR,LAKELAND,FL,33805,17535,Permit,Roof,1318 EDGEWATER BEACH DR Re-roof,22000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03944,2026-07-06,,,,1622 TALLY HO DR,LAKELAND,FL,33810,157310,Permit,Building Residential,Replace 2 Windows and 1 Door size for size,4930.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03945,2026-07-06,,,,637 COCKATOO LOOP,LAKELAND,FL,33809,10209,Permit,Plumbing,WATER HEATER REPLACEMENT,1373.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03946,2026-07-06,,,,321 YOUNG PL,LAKELAND,FL,33803,86229,Permit,Plumbing,sewer lateral replacement,8029.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03947,2026-07-06,,,,3753 MADBURY CIR,LAKELAND,FL,33810,168337,Permit,Roof,remove & replace shingle roof,11500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03950,2026-07-06,,,,3829 HAVERHILL DR,LAKELAND,FL,33810,168178,Permit,Roof,residential re roof,11000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03953,2026-07-06,,,,1760 COUNTY LINE RD,LAKELAND,FL,33811,164732,Permit,Electrical,The scope of work is to extend a few circuits and please see below.,8267.0,,,,Robert Wilson,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03955,2026-07-06,,,,2010 HATTERAS POINT,LAKELAND,FL,33813,88464,Permit,Roof,Reroof: 18SQ Shingle architect with synthetic underlayment,7500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03963,2026-07-06,,,,1525 WRIGHT DR,LAKELAND,FL,33805,75321,Permit,Roof,Replace entire roof,19240.0,,,,"SKY LIGHT ROOFING, INC (CCC1332541)",,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03964,2026-07-06,,,,2828 MOONLIGHT COVE LN # 205,LAKELAND,FL,33810,140672,Permit,Mechanical,HVAC system change out like for like.,4000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03967,2026-07-06,,,,4111 FLORIDA AVE S,LAKELAND,FL,33813,91635,Permit,Plumbing,Installing new grease trap,10370.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03974,2026-07-07,,,,637 COCKATOO LOOP,LAKELAND,FL,33809,10209,Permit,Roof,Re Roof,13200.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03981,2026-07-07,,,,1510 ARIANA ST # 383,LAKELAND,FL,33803,1341,Permit,Mechanical,CHANGE OUT EXISTING,6100.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03983,2026-07-07,,,,1250 SUMMIT CHASE DR,LAKELAND,FL,33813,67844,Permit,Building Residential,horseshoe driveway addition,5100.0,,,,Kevin Balentine,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03988,2026-07-07,,,,3917 SPRUCE CREEK DR,LAKELAND,FL,33811,236178,Permit,Mechanical,HVAC CHANGE OUT,14448.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03996,2026-07-07,,,,2492 LADOGA DR,LAKELAND,FL,33805,168843,Permit,Roof,PP REVS & INSP: SHINGLES,13000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03997,2026-07-07,,,,5848 SANDPIPERS DR,LAKELAND,FL,33809,77605,Permit,Roof,RE ROOF,16799.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03999,2026-07-07,,,,2126 SMITHFIELD PL,LAKELAND,FL,33801,111660,Permit,Roof,PP INSP- Shingle Roof Replacement,13000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-04013,2026-07-07,,,,846 SUMMERFIELD DR,LAKELAND,FL,33803,134587,Permit,Gas,Jay Dennis - Gas Piping,3000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-04014,2026-07-07,,,,1208 CINNAMON WAY W,LAKELAND,FL,33801,9241,Permit,Building Residential,Outside roofing,7500.0,,,,Gustavo Donaire,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,SWP26-00008,2026-07-01,,,,2600 COUNTY LINE RD,LAKELAND,FL,33811,11915,Permit,Site Permit,Site Work for approved SIT24-021 (Publix Warehouse & Return Center),23517250.0,,,,Gray Construction,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03856,2026-06-30,,,,821 1/2 LIME ST E,LAKELAND,FL,33801,39067,Permit,Plumbing,BATHROOM & KITCHENETTE ADDITION,2475.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03860,2026-06-30,,,,814 FOREST LAKE DR,LAKELAND,FL,33809,80002,Permit,Building Residential,814 FOREST LAKE DR PP REV & INSP- Replace 13 Windows size for size,12725.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03861,2026-06-30,,,,5020 FOREST CREST DR,LAKELAND,FL,33810,157040,Permit,Electrical,Replace 150a panel (like for like),2143.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03871,2026-06-30,,,,4398 RIVER BIRCH BND,Lakeland,FL,33811,273925,Permit,Building Residential,PP INSP-4398 RIVER BIRCH BND,201440.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03872,2026-06-30,,,,4410 RIVER BIRCH BND,Lakeland,FL,33811,273927,Permit,Building Residential,PP INSP - 4410 RIVER BIRCH BND,213280.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03875,2026-06-30,,,,4951 HWY 98  N,LAKELAND,FL,33809,125136,Permit,Sign,“City Limits Dance Hall” Wall Sign,2000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03876,2026-06-30,,,,3800 HWY 98  N # 614,LAKELAND,FL,33809,56660,Permit,Electrical,Electrical light fixture,2300.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03879,2026-06-30,,,,870 PROVIDENCE RESERVE LOOP # 204,LAKELAND,FL,33805,130314,Permit,Mechanical,HVAC system change out like for like.,4100.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03881,2026-06-30,,,,915 PROVIDENCE RESERVE LOOP # 202,LAKELAND,FL,33805,130168,Permit,Mechanical,HVAC system change out like for like.,4100.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03883,2026-07-01,,,,900 SUSAN DR,LAKELAND,FL,33803,68205,Permit,Roof,900 SUSAN DR Reroof house with metal,12000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03884,2026-07-01,,,,1017 GREENWOOD ST W,LAKELAND,FL,33815,115050,Permit,Building Residential,1017 GREENWOOD ST W Shed Permit,2000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03885,2026-07-01,,,,507 CARLETON ST,LAKELAND,FL,33803,86719,Permit,Mechanical,REPLACE 3 TON STRAIGHT COOL SPLIT SYSTEM,6750.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03887,2026-07-01,,,,6245 EGRET DR,LAKELAND,FL,33809,18418,Permit,Mechanical,Mechanical - HVAC Change Out,14500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03895,2026-07-01,,,,3620 CLEVELAND HEIGHTS BLVD,LAKELAND,FL,33803,9913,Permit,Sign,“YMCA Christy Birkhold Wellness Center” Wall Sign,2300.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03897,2026-07-01,,,,722 DRUID ST,LAKELAND,FL,33805,16661,Permit,Building Residential,Remove and replace 12 windows size for size FL# 33545.1,21570.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03899,2026-07-01,,,,504 PRADO PL,LAKELAND,FL,33803,54295,Permit,Roof,PP REVS & INSP: SHINGLES,13580.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
City of Lakeland,BLD26-03908,2026-07-02,,,,1234 EASTON DR,LAKELAND,FL,33803,112481,Permit,Gas,PP REVS & INSP - pipe from existing regulator,1300.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-15T14:20:53Z
